date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-07-19 15:24:42,CherkosA_,,1,1,7,"""Freedom of expression is our birthright. All are free to peacefully express their views. Thanks all for coming to ur Embassy to express ur views. We’ll continue our work to build trust, understanding &amp; unity. Dialogue &amp; listening are z KEY to greater understanding."" Ftsum Arega",,,,1152237836155990016,https://twitter.com/CherkosA_/status/1152237836155990016
2019-07-19 12:52:17,NavidFarda,DiakoH,1,0,1,"And... let’s put things back in the right order again. Who started the hostage taking cycle? Did Americans attack the Iranian embassy? Did they take many Iranians as hostage in Lebanon? Who started this type of “dialogue”? Look forward to your answer.",,,,1152199480336375808,https://twitter.com/NavidFarda/status/1152199480336375808
2019-07-19 11:21:02,robertzoll5,VirginiaLoughn1,1,0,0,"Moved American Embassy to Jerusalem after every other POTUS promised it, but failed . Ended Job killing trade agreement TPP Started Dialogue with NK for peace Fighting to end tax payer money to PP Opened oil and natural gas exploration and U.S is now energy independent!",,,,1152176514210967552,https://twitter.com/robertzoll5/status/1152176514210967552
2019-07-19 11:00:55,GIS_Reports,,0,1,0,"Following the U.S. recognition of Jerusalem as the capital of Israel in December 2017 and the transfer of the American embassy to that city the following year, the president of the Palestinian Authority declared there would be no dialogue with the U.S. http://gisreportsonline.com/a-rocky-start-for-the-deal-of-the-century,politics,2925.html",,,,1152171455423143937,https://twitter.com/GIS_Reports/status/1152171455423143937
2019-07-18 21:53:47,fitsumaregaa,,129,64,745,"Freedom of expression is our birthright. All are free to peacefully express their views. Thanks all for coming to your Embassy to express your views. We’ll continue our work to build trust, understanding &amp; unity. Dialogue &amp; listening are KEY to greater understanding. #Ethiopia",,,#Ethiopia,1151973365189677062,https://twitter.com/fitsumaregaa/status/1151973365189677062
2019-07-18 13:00:38,JavierGdeViedma,,0,0,5,"Very interesting exchange of views with Me. Edward Ouko, Auditor General of Kenya today at the French Embassy. Thanks to the French Ambassador @AlineMenager for organizing this new whole society dialogue between Kenya and the EU ",,@AlineMenager,,1151839191719907328,https://twitter.com/JavierGdeViedma/status/1151839191719907328
2019-07-18 11:48:35,Thass283,,0,0,0,"US ambassador in Colombo Teplitz went online through the embassy’s social media site to answer the questions on Sri Lanka –USA relations today. Here are some interesting excerpts of the dialogue; ",,,,1151821060477612040,https://twitter.com/Thass283/status/1151821060477612040
2019-07-17 17:11:21,hermesstrategy,,0,0,0,"8th Philippines-United States Bilateral Strategic Dialogue (BSD) Joint Statement | U.S. Embassy in the Philippines ",,,,1151539899931209731,https://twitter.com/hermesstrategy/status/1151539899931209731
2019-07-17 04:49:52,MarianneNissila,MOEducationUAE,0,1,14,"An inspiring meeting with Minister of Education H.E. Al Hammadi. Dialogue between #UAE and #Finland in education to continue. Embassy @FinlandEmbUAE will do its utmost to bring the cooperation to concrete level, learn from UEA education and share its knowhow of #FinnishEducation",,@FinlandEmbUAE,#UAE #Finland #FinnishEducation,1151353299821633536,https://twitter.com/MarianneNissila/status/1151353299821633536
2019-07-16 16:05:34,JolahaOfficial,,3,16,76,"Dialogue with Excellency Lijian Zhao Deputy Head Chinese Mission in Pakistan at Chinese Embassy. Details of collaboration and cooperation will be shared soon. #VolunteerForcePakistan #LijianZhaoThankyou",,,#VolunteerForcePakistan #LijianZhaoThankyou,1151160955881082880,https://twitter.com/JolahaOfficial/status/1151160955881082880
2019-07-16 15:52:06,iamusmanjolaha,,1,10,19,"Dialogue with Excellency Lijian Zhao Deputy Head Chinese Mission in Pakistan at Chinese Embassy. Details of collaboration and cooperation will be shared soon. #VolunteerForcePakistan #LijianZhaoThankyou",,,#VolunteerForcePakistan #LijianZhaoThankyou,1151157567298691072,https://twitter.com/iamusmanjolaha/status/1151157567298691072
2019-07-15 16:12:14,georginah_n,,0,2,8,"For those that inboxed me to attend the dialogues organized by the American Embassy.The first dialogue on sexual harassment will happen tomorrow at 2pm .Venue is Embassy Plaza,5th floor along Ggaba Road.",,,,1150800248316542976,https://twitter.com/georginah_n/status/1150800248316542976
2019-07-15 15:44:18,GamChamber,,1,1,3,"The Indonesian Embassy @KBRI_Dakar invites #Gambian businesses to participate at the Indonesia-Africa Infrastructure Dialogue in #Bali particularly Real Estate Developers and Civil Engineering firms to explore possibilities of #collaboration in the sector of infrastructure.",,@KBRI_Dakar,#Gambian #Bali #collaboration,1150793216805015552,https://twitter.com/GamChamber/status/1150793216805015552
2019-07-15 04:35:41,Wenchie318,,0,0,0,"United States, Philippines to Hold Eighth Bilateral Strategic Dialogue | U.S. Embassy in the Philippines ",,,,1150624955152785409,https://twitter.com/Wenchie318/status/1150624955152785409
2019-07-15 01:45:04,os_anne,HikindDov,0,0,0,"Glad that the general topic of radical Islamic terror is priority. Because no words can excuse violent action anywhere. No matter what stateless name it is given. Here or there, the border busters have the same dialogue, with no Embassy or diplomacy. They destroy their own.",,,,1150582016729133059,https://twitter.com/os_anne/status/1150582016729133059
2019-07-14 23:29:53,spchamp,NinaByzantina,0,0,0,"tfw if one might've believed the trolls were speculating about anyone near Moscow, but it sounds far less worrisome than that could be imagined to be. Not to normalize goons anywhere - plainly. Shoutout to the Embassy as a venue of civil dialogue, no comment to life off the map",,,,1150547997400301568,https://twitter.com/spchamp/status/1150547997400301568
2019-07-13 13:49:24,DividingByZer0s,,1,1,1,"Anybody remember Buffy the Vampire Slayer? I only mention it because they had a musical episode (singing interspersed with dialogue). We need a musical episode of The Man in the #HighCastle , and I won't take nein for an answer. Kido could dance down the steps of the embassy.",,,#HighCastle,1150039526926159873,https://twitter.com/DividingByZer0s/status/1150039526926159873
2019-07-12 11:12:45,SwedeninIndia,,0,3,4,"Josa Kärre from Embassy of Sweden was present at release of European Business Group's Position Paper, facilitating greater understanding, dialogue &amp; business cooperation for the European business in India @EBG_India #EBGpositionpaper2019 #Innovation #energy #Health #transport",,@EBG_India,#EBGpositionpaper2019 #Innovation #energy #Health #transport,1149637716952272898,https://twitter.com/SwedeninIndia/status/1149637716952272898
2019-07-12 09:38:34,RanjanTomar,,0,3,3,"There should be a #GreenTribunal in #Bangladesh like NGT in India , my suggestion in IndoBangla Youth Dialogue in Bangladesh embassy @ihcdhaka @PankajSinghBJP @narendramodi @rajnathsingh @rockme26 @vinodsharmanbt @AjayCha99211026 @prchandna @TOINoida @TOIIndiaNews",,@ihcdhaka @PankajSinghBJP @narendramodi @rajnathsingh @rockme26 @vinodsharmanbt @AjayCha99211026 @prchandna @TOINoida @TOIIndiaNews,#GreenTribunal #Bangladesh,1149614015359774720,https://twitter.com/RanjanTomar/status/1149614015359774720
2019-07-12 08:04:01,GermanEmbassy,,1,10,36,"Investing in Germany: North Rhine-Westphalia remains the most popular destination for UK businesses. Yesterday the German Embassy, the British Chamber of Commerce in Germany @BCCGeV and @NRWinvest hosted a successful dialogue for 60 UK investors. ",,@BCCGeV @NRWINVEST,,1149590221534531591,https://twitter.com/GermanEmbassy/status/1149590221534531591
2019-07-11 18:17:12,sidhant,,0,4,7,"--Chief guest at French National Day at French Embassy in Delhi is FS Vijay Gokhale -- Dmitry Rogozin DG @roscosmos (ISRO counterpart) meets NSA Ajit Doval; Second Russian-Indian Strategic Economic Dialogue on Friday --Interview of @MaryamNSharif pull off air --Pak FM heckled",,@roscosmos @MaryamNSharif,,1149382145082740736,https://twitter.com/sidhant/status/1149382145082740736
2019-07-11 05:55:45,RanjanTomar,,0,0,0,"Attending Indo Bangladesh Youth Dialogue — at Bangladesh Embassy Delhi https://www.facebook.com/717552172/posts/10157336799022173/",,,,1149195551696728064,https://twitter.com/RanjanTomar/status/1149195551696728064
2019-07-10 20:57:02,Glyss_beauty,madanboukman,0,0,2,"U.S. Embassy Haiti is in bed with the most corrupted president Jovenel Moise #petrocaribe embezzlement money laundering. Ambassador sison is telling the Haitians people to seat down with a thief a liar a corrupter like jovenel Moise for dialogue shameless ..",,,#petrocaribe,1149059980336783360,https://twitter.com/Glyss_beauty/status/1149059980336783360
2019-07-10 17:09:29,SibilleCartier,,1,6,19,"This year we celebrate the 70th anniversary of @NATO and the 25th anniversary of the Mediterranean Dialogue. As contact point Embassy for NATO #Belgium is happy to contribute to the reinforcement of the partnership and dialogue between #Egypt and #NATO to the benefit of all.",,@NATO,#Belgium #Egypt #NATO,1149002715164549121,https://twitter.com/SibilleCartier/status/1149002715164549121
2019-07-10 07:09:47,RussianInsight,,0,0,0,"UK government undermines any opportunity for dialogue with Russia - embassy https://www.russianinsight.com/uk-government-undermines-any-opportunity-for-dialogue-with-russia-embassy/",,,,1148851797219565568,https://twitter.com/RussianInsight/status/1148851797219565568
2019-07-09 23:24:35,russia_travels,,0,0,0,"UK government undermines any opportunity for dialogue with Russia — embassy - TASS http://dlvr.it/R86Tjr",,,,1148734725046992896,https://twitter.com/russia_travels/status/1148734725046992896
2019-07-09 21:59:21,MomentaryReview,,0,0,0,"UK government undermines any opportunity for dialogue with Russia — embassy https://goo.gl/fb/h2M4FU",,,,1148713275523305472,https://twitter.com/MomentaryReview/status/1148713275523305472
2019-07-09 21:56:17,therussophile,,0,0,0,"UK government undermines any opportunity for dialogue with Russia — embassy https://www.therussophile.org/uk-government-undermines-any-opportunity-for-dialogue-with-russia-embassy.html/",,,,1148712504039751681,https://twitter.com/therussophile/status/1148712504039751681
2019-07-09 17:56:28,TurkEmbLondon,,0,3,5,"Lieutenant General Metin Gürak, Deputy Chief of General Staff of Turkish Armed Forces who was in London for the High Level Military Dialogue, paid a visit to the Embassy. ",,,,1148652152715468802,https://twitter.com/TurkEmbLondon/status/1148652152715468802
2019-07-09 16:20:01,globaltimesnews,,0,6,11,"Chinese Ambassador to #US @AmbCuiTiankai just joined Twitter. Hope he can keep an active dialogue with net users like other diplomats including Zhao Lijian @zlj517, deputy chief of mission at Chinese Embassy in Islamabad. http://bit.ly/2JqoJvn",,@AmbCuiTiankai @zlj517,#US,1148627877568626688,https://twitter.com/globaltimesnews/status/1148627877568626688
2019-07-09 11:32:41,VanessaFrangvi1,ChineseEmbinUS,0,6,10,"The Chinese state has a good sense of humour, joining a platforms closed to its own citizens. Plenty of constructive dialogue to come and looking forward to the Chinese embassy in Belgium on twitter ! ",,,,1148555570535968768,https://twitter.com/VanessaFrangvi1/status/1148555570535968768
2019-07-09 10:40:51,NLinUK,,0,2,5,"Modern slavery and human trafficking remain a challenge that cross national borders. That is why today’s #UKNLModernSlavery Dialogue at the Dutch Embassy is so urgent and timely. Sessions will cover the private sector and human rights, labour exploitation, and prostitution. ",,,#UKNLModernSlavery,1148542526040809472,https://twitter.com/NLinUK/status/1148542526040809472
2019-07-08 19:32:07,BeijingPalmer,ChineseEmbinUS,5,13,54,"very excited by the Chinese embassy joining Twitter and encourage you all to engage in vigorous dialogue with them ",,,,1148313835511668737,https://twitter.com/BeijingPalmer/status/1148313835511668737
2019-07-08 11:56:43,ToshTalarico,JToms18,0,0,0,"Ohhhhhhh, you mean the WH is being inclusive and wanting to have a dialogue with all sides??? You definitely cannot portray THIS admin as antisemitic, given where they moved our embassy to.",,,,1148199228742787072,https://twitter.com/ToshTalarico/status/1148199228742787072
2019-07-07 15:35:40,MYEmbJKT,,0,0,4,"On 6 and 7 July 2019, the Embassy of Malaysia in Jakarta, comprising our home-based and local staff, participated in the ASEAN-Dialogue Partners Futsal Tournament 2019. The Harimau Jakarta team progressed to the… https://www.instagram.com/p/BznurQ5p_T3/?igshid=6ht7glyl5pvx",,,,1147891942279262208,https://twitter.com/MYEmbJKT/status/1147891942279262208
2019-07-07 05:34:56,HoqueAhad,,0,0,0,"#4th Joint Economic Dialogue Between Bangladesh and Japan. I was Rapporteur Team Member with my Honorable Officers. Japanese Team Lead by Minister of Japan Embassy, Bangladesh. #Discussion: Economic Development,... https://www.facebook.com/ahad.ziaulhoque/posts/1963520257082139",,,#4th #Discussion,1147740761028534272,https://twitter.com/HoqueAhad/status/1147740761028534272
2019-07-06 06:24:54,tinashe_jonas,,1,2,6,"#LET US RISE ZIMBABWEANS @Dialogue or Elections,DOLOLO! #Zim-Global-Embassy/Consulate-Shut-Down. @29 July 2019",,@dialogue @29,#LET #Zim,1147390949892468736,https://twitter.com/tinashe_jonas/status/1147390949892468736
2019-07-05 13:55:48,rendabeltzer3,,0,0,0,"More jobs then ppl 2supreme court justices Moved US embassy to Jerusalem Decimated ISIS The wall Cut burdensome regs4business to be unleashed Tax cuts VAReform Out of horrible Iran deal Dialogue w/NK Pay raise So much more!",,,,1147142035398225920,https://twitter.com/rendabeltzer3/status/1147142035398225920
2019-07-05 13:23:59,Lucian_Kim,,0,6,7,"US embassy tweaks readout, adding that Huntsman and Gerasimov discussed Middle East, military transparency, making ""defense dialogue"" more responsive and productive.",,,,1147134027415130112,https://twitter.com/Lucian_Kim/status/1147134027415130112
2019-07-05 12:40:50,Lucian_Kim,,2,7,9,"US embassy: Huntsman and Gerasimov discuss strategic security; US wants ""more productive dialogue with Russia""; conversation ""candid and constructive."" ",,,,1147123168341106688,https://twitter.com/Lucian_Kim/status/1147123168341106688
2019-07-05 07:59:45,unbnewsroom,,0,0,0,"The two countries discussed the issues of mutual interest at the 4th Bangladesh-Japan Public Private Joint Economic Dialogue (PPED) held in the city on Thursday, said the Japanese embassy in Dhaka on Friday. ",,,,1147052430661697536,https://twitter.com/unbnewsroom/status/1147052430661697536
2019-07-04 22:54:10,EmbaMexNze,,0,1,5,"It was a pleasure for the Embassy of Mexico to participate in the dialogue on Brexit with the High Commissioner of the United Kingdom to New Zealand, Her Excellency Laura Clarke, organised by the Chilean Diplomatic Mission here in Wellington. ",,,,1146915130103308295,https://twitter.com/EmbaMexNze/status/1146915130103308295
2019-07-04 10:26:08,ph_gregoire,,0,0,2,"@BelgiumMalaysia welcomes new intern, Victor De Decker ! After having worked one year at @EIASBrussels, Victor now joins the Belgian Embassy in Malaysia for a 3-months internship. Victor is ia a Journal Editor at Asia Dialogue &amp; has a Master’s in International Relations @ugent",,@BelgiumMalaysia @EIASBrussels @ugent,,1146726882852786177,https://twitter.com/ph_gregoire/status/1146726882852786177
2019-07-04 04:22:44,Uzbek_Embassy,,0,0,2,"New post (India – Central Asia dialogue cooperation expands) has been published on uzbekembassy - http://www.uzbekembassy.in/india-central-asia-dialogue-cooperation-expands/",,,,1146635429925412866,https://twitter.com/Uzbek_Embassy/status/1146635429925412866
2019-07-03 16:19:29,Indian_Embassy,,0,4,13,"Indian Embassy participates in the Monaco International Dialogue which is co sponsored by @teriin and Prince Albert II of Monaco Foundation in Monaco on 3rd July 2019. @IndAmbFrance @MEAIndia",,@teriin @IndAmbFrance @MEAIndia,,1146453418938130433,https://twitter.com/Indian_Embassy/status/1146453418938130433
2019-07-03 11:36:15,teriin,,0,5,15,"Mr Ankan Banerjee, Deputy Chief of Mission, Embassy of India, France at Monaco Sustainable Action Dialogue #WSD2020 highlights India's commitment to #renewableenergy; says India is to soon become the largest producer of green power. @Indian_Embassy #Act4Earth",,@Indian_Embassy,#WSD2020 #renewableenergy #Act4Earth,1146382141632024576,https://twitter.com/teriin/status/1146382141632024576
2019-07-03 10:53:31,DKinUganda,,30,2,9,"We recently visited @ARLPI an interfaith organisation working in Acholi region to promote peace and conflict resolution. The Embassy joined a mediation meeting in Alero, involving an open and respectful dialogue. #DANIDAINUG #PromotingPeace #BuildingBetterLivesTogether",,@arlpi,#DANIDAINUG #PromotingPeace #BuildingBetterLivesTogether,1146371384504963075,https://twitter.com/DKinUganda/status/1146371384504963075
2019-07-01 22:40:56,UniterOne01,Sabrina39585994,2,0,0,"Dialogue is good. No one attacked Barack Hussein O bowing down to Cuba’s murderous dictators the Castro brothers. He even opened an embassy in Cuba and attended a baseball game with his wife &amp; kids. Heard something about our US personnel contracting serious hearing Illness.",,,,1145824635826704384,https://twitter.com/UniterOne01/status/1145824635826704384
2019-06-28 18:31:53,EmbavenezKL,EmbavenezKL,0,0,0,"#DiplomaciaDePaz Venezuelan Embassy in Malaysia promotes and disseminates reality of our nation to the Secretary General of the Ministry of Foreign Affairs of Malaysia, a fruitful and necessary dialogue to understand the current geopolitical situation. ",,,#DiplomaciaDePaz,1144674799232454660,https://twitter.com/EmbavenezKL/status/1144674799232454660
2019-06-27 18:31:45,The_Dialogue,,0,1,0,"Our Linowitz Forum kicks off tonight with a reception at the Colombia Embassy. Over the next two days our members will take part in a discussion of the most pressing and complicated issues facing our hemisphere. http://bit.ly/2ISeAqV",,,,1144312375107031040,https://twitter.com/The_Dialogue/status/1144312375107031040
2019-06-27 16:21:28,LADLADofficial,,0,0,1,"Ladlad’s former congressional nominee, Ms Bemz Benedito was one of the panelists in the Austrian Embassy Manila on their dialogue forum “LGBTQIA+ Greatness in Leadership: An Equality Talk” The dialogue forum focused… https://www.instagram.com/p/BzOD-M3Alqi/?igshid=upd0uue88han",,,,1144279588484321283,https://twitter.com/LADLADofficial/status/1144279588484321283
2019-06-27 13:24:28,AISS_Afg,,1,1,3,".@USEmbassyKabul DCM, Karen Decker &amp; other Embassy Officials visited AISS &amp; met AISS Director General &amp; other colleagues. Both sides discussed U.S. efforts in the #AFG #peace process, the prospects of intra-Afghan dialogue &amp; recent political &amp; security developments in AFG. ",,@USEmbassyKabul,#AFG #peace,1144235044103426053,https://twitter.com/AISS_Afg/status/1144235044103426053
2019-06-27 09:08:42,wynmar,,0,0,0,"Positive sign of @VDancila_PM and Romanian government to re-launch the dialogue with #Coaliţia pentru Dezvoltarea României, discussing economic priorities for the country. #Netherlands Embassy and @nrcc_ro are actively engaged in #Coaliţia task forces.",,@VDancila_PM @NRCC_ro,#Coali #Netherlands #Coali,1144170679593553921,https://twitter.com/wynmar/status/1144170679593553921
2019-06-26 23:23:12,SouthCaucasus,,0,0,0,"US Embassy calls for ‘dialogue among all political actors’ amid Tbilisi protests. via @agenda_ge http://Agenda.ge",,@agenda_ge,,1144023333429751808,https://twitter.com/SouthCaucasus/status/1144023333429751808
2019-06-26 02:00:56,USEmbPhnomPenh,,0,0,10,"The American Center is the U.S. Embassy Phnom Penhl. It is a space for young Cambodians to learn more about the United States and dialogue about issues that are important to both Americans and Cambodians. #Cambodia Check out https://tinyurl.com/y3jrbgwd",,,#Cambodia,1143700641816154113,https://twitter.com/USEmbPhnomPenh/status/1143700641816154113
2019-06-25 21:16:48,Peacestrike,,0,0,0,"UK Government keep dialogue open with #Iran @President_Iran @AmnestyIran Day 11 of Hunger strike by Nazanin Zaghari Ratcliffe in Iran and Richard Ratcliffe in London, outside the Iranian Embassy. Reunite the family #PetitionNo10",,@President_Iran @AmnestyIran,#Iran #PetitionNo10,1143629137439010816,https://twitter.com/Peacestrike/status/1143629137439010816
2019-06-25 16:21:23,UN_TandT,,1,2,3,"The UN Resident Coordinator, Ms. Marina Walter, delivered the closing remarks at a public dialogue titled ""We can all make a difference: Preventing domestic violence in our communities"" hosted by the T&amp;T Coalition Against Domestic Violence and the Embassy of Spain. #GBV #sdgs",,,#GBV #sdgs,1143554791974559744,https://twitter.com/UN_TandT/status/1143554791974559744
2019-06-25 11:32:38,donne_mark,jamiesusskind,1,0,0,"He was on various national TV broadcasts yesterday outside the Iranian embassy in dialogue with Nazanin Zaghari-Ratcliffe’s husband Richard who is currently on hunger strike for her release. But y’know, low profile.... ",,,,1143482126169530369,https://twitter.com/donne_mark/status/1143482126169530369
2019-06-24 16:10:28,NewsyemenS,,1,0,0,"calling for direct dialogue and emphasizing the unwillingness to step up and war. The attack coincided with the #Quartet committee statement on Yemen, #Saudi Arabia, the #UAE , #Britain and the #United States, published by the Saudi embassy in Washington on Sunday.",,,#Quartet #Saudi #UAE #Britain #United,1143189657045348353,https://twitter.com/NewsyemenS/status/1143189657045348353
2019-06-24 12:27:00,kamalgulzar,,0,0,3,"Policy level dialogue on DRF, hosted jointly by NDRMF and the Swiss Embassy in Islamabad. Well represented by the key stakeholders. ",,,,1143133418722668544,https://twitter.com/kamalgulzar/status/1143133418722668544
2019-06-23 08:55:39,lekh27,,0,0,0,"Increase the U.S. Embassy’s focus on religious freedom and related human rights through continued visits to regions impacted by religiously motivated violence and dialogue with religious communities, local governmental leaders, and police http://toi.in/K49IYZ10/a24gk via @timesofindia",,@timesofindia,,1142717843722530816,https://twitter.com/lekh27/status/1142717843722530816
2019-06-22 18:46:14,JordynPhelps,,0,1,2,"A reminder: there’s been no direct dialogue between US and the Palestinians since the president moved the US Embassy to Jerusalem",,,,1142504081199640583,https://twitter.com/JordynPhelps/status/1142504081199640583
2019-06-22 07:47:18,NaemonAldmeri,,1,0,2,"i found a prince naemon dialogue i dont recognize ghfdgdfg it's when you first begin honor of the queen WITHOUT meeting naemon beforehand (which means you dont kill his wife), and you speak to him after he tells you to go to the altmer embassy",,,,1142338256241070081,https://twitter.com/NaemonAldmeri/status/1142338256241070081
2019-06-21 23:57:31,VegSam,VictoriaS,0,3,7,"And I hope you are campaigning against this barbaric cruelty. I have been campaigning against the dog meat trade in Asia for a decade. Letters, emails, petitions, messaging and dialogue with staff at Chinese embassy London. I am not famous I just want freedom for these animals",,,,1142220031784341504,https://twitter.com/VegSam/status/1142220031784341504
2019-06-21 15:35:24,koremb_canada,,0,0,2,"On Thursday June 13th 2019, the Korean Embassy participated in the 8th annual 『Canada-Korea Dialogue Series on the Hill』 jointly presented by the Canada Korea Inter-Parliamentary Friendship Group (CKIFG) and the Canada Korea Society (CKS). https://www.facebook.com/122330367840928/posts/2850607565013181?metadata=k66O9eeRgwxvbP7yA58IQErm11kwry9VKRrAzfEoJ5oR7GUsz81ziYaasVNYo+Zh+ITwC1jcj823RXM4VmBSxJKPfmwBsPT0ZD6/0wPQ+I9h9OwHuRUHL6glggjGIZ2m&amp;sfns=xmwa",,,,1142093670990123010,https://twitter.com/koremb_canada/status/1142093670990123010
2019-06-21 10:10:53,kbridenhaag,,0,0,1,"The Netherlands-Indonesia Consortium for Muslim-Christian Relations & the Indonesian Embassy organized an Interfaith Dialogue, entitled “Costly Tolerance: Challange for states and religious communities”. Wassenaar, 20/6/19 #IndonesianWay #IniDiplomasi #IndonesiaUntukDunia",,,#IndonesianWay #IniDiplomasi #IndonesiaUntukDunia,1142012002296041472,https://twitter.com/kbridenhaag/status/1142012002296041472
2019-06-20 19:21:06,Indian_Embassy,,1,2,11,"The Outcomes of the Third Indo-French Bilateral Cyber Dialogue. https://www.diplomatie.gouv.fr/en/french-foreign-policy/security-disarmament-and-non-proliferation/organized-criminality/cyber-security/article/indo-french-bilateral-cyber-dialogue-20-06-19 @IndAmbFrance @FranceinIndia @MEAIndia @IndianDiplomacy",,@IndAmbFrance @FranceinIndia @MEAIndia @IndianDiplomacy,,1141788080422174722,https://twitter.com/Indian_Embassy/status/1141788080422174722
2019-06-19 12:46:15,jmalsin,,1,16,12,"Some of the dialogue from the U.N.'s report on the Khashoggi killing is quite graphic. There's also Khashoggi expressing his own disbelief: “How could this happen in an embassy?” https://www.wsj.com/articles/u-n-investigator-calls-for-further-scrutiny-of-saudi-crown-princes-possible-role-in-khashoggi-murder-11560940560",,,,1141326326021967873,https://twitter.com/jmalsin/status/1141326326021967873
2019-06-18 14:15:33,claudiagiamp,,0,0,3,"Lucky to find my Philosophy professor at the Asian interreligious dialogue conference and meet the staff of the Japanese Embassy to the Holy See @istalbertomagno #interreligiousdialogue",,@istalbertomagno,#interreligiousdialogue,1140986409525948417,https://twitter.com/claudiagiamp/status/1140986409525948417
2019-06-18 12:11:39,Amandalavan1,,1,7,6,"@madyar today is Nazanin and Richard's 4th day. The Iranian embassy employees doing everything possible to disrupt Richard. Dialogue or compassion would be nice. His sick wife has been captive over 3 years, kept from his child. Pray for #FreeNazanin",,@madyar,#FreeNazanin,1140955231267753986,https://twitter.com/Amandalavan1/status/1140955231267753986
2019-06-18 10:58:23,GermanySrilanka,,0,0,0,"Sri Lanka Embassy in Berlin promotes Ceylon tea at the 4th German-Asia Business Dialogue ",,,,1140936794206289920,https://twitter.com/GermanySrilanka/status/1140936794206289920
2019-06-18 10:30:18,garryfriend,,0,0,2,"US and Tanzania business dialogue with Minister for Foreign Affairs, Minister for Investment, Minister for Industry &amp; Trade and the US Embassy Charge' d'affaires ",,,,1140929725122142208,https://twitter.com/garryfriend/status/1140929725122142208
2019-06-18 09:24:45,DKAmbUK,denmarkinuk,0,0,5,"More than full house #LiveableCity conference this morning at the Embassy! 800 experts and guests in total are taking part in our 3-days dialogue. Huge interest in rethinking and transforming our ever-growing cities keeping a strong focus on liveability @DanishMFA",,@DanishMFA,#LiveableCity,1140913227511009281,https://twitter.com/DKAmbUK/status/1140913227511009281
2019-06-18 01:36:15,MbabaManasseh,nidcom_gov,0,0,0,"The guy should face the full weight of the law. Sometimes the required change in society does not come by mere dialogue. I hope the Nigerian Embassy and all other government services improve their services and provide good customer service.",,,,1140795324690251776,https://twitter.com/MbabaManasseh/status/1140795324690251776
2019-06-17 12:53:43,GaMarkos,,1,0,0,"Why our American embassy in Port-au-Prince Haiti keep asking Haitians for dialogue with a president involved in corruption, and a criminal who is not afraid of committing genocide just stay in power? I understand now why the US news media adopt that total blackout over Haiti.",,,,1140603428575621120,https://twitter.com/GaMarkos/status/1140603428575621120
2019-06-16 18:20:30,MatthewMcCrac18,philgunson,1,0,0,"Of course the nutty right wing Venezuelan's based in Miami want to end dialogue. We already saw their racism and authoritarianism on display during the embassy showdown in DC. They should be wearing MAGA hats.",,,,1140323277837152261,https://twitter.com/MatthewMcCrac18/status/1140323277837152261
2019-06-16 08:28:01,JulianDutton1,,0,9,12,"This is unconscionable - Richard Ratcliffe on hunger strike outside the Iranian embassy in support of his wife Nazanin, held hostage by Iran. Why is not Corbyn, who genuinely believes in dialogue with Iran, working for her release? ",,,,1140174174268329984,https://twitter.com/JulianDutton1/status/1140174174268329984
2019-06-14 18:44:03,KKottentail,benshapiro,0,0,0,"Either this is made up to create trivial dialogue; or the person who said that was trolling; and trying to patronize the extreme right; and folks took the bait. It is a flag, the embassy is US. Other countries do the same. It is not that serious.",,,,1139604429819260929,https://twitter.com/KKottentail/status/1139604429819260929
2019-06-14 07:05:57,FatehSindh_,,0,1,0,"Russia to promote political dialogue with Pakistan: Envoy Ganich https://www.theasiantelegraph.net/russia-to-promote-political-dialogue-with-pakistan-envoy-ganich/ @RusEmbPakistan @Russian_embassy #celebration @Ambassador @DanilaVGanich @OmarAyubKhan @MuhammadArsallahKhan",,@RusEmbPakistan @Russian_Embassy @Ambassador @OmarAyubKhan,#celebration,1139428747650711553,https://twitter.com/FatehSindh_/status/1139428747650711553
2019-06-13 14:36:31,irc_uganda,,0,4,7,"Yesterday, @MMubaje the chairman IRCU CoPs, The Elders Forum (TEFU), were hosted by the @DKinUganda to discuss the status of the National Dialogue Process. IRCU is very greatful for the support from the embassy &amp; other dialogue partners. : Embassy photo. #NationalDialogueUg",,@MMubaje @DKinUganda,#NationalDialogueUg,1139179746808516608,https://twitter.com/irc_uganda/status/1139179746808516608
2019-06-12 18:26:00,RabbiMSchneier,,2,1,6,"Had a great meeting with Kuwait's Ambassador to the US Ambassador Salem Abdullah Al-Jaber Al-Sabah at the Embassy in Washington discussing inter-religious dialogue and initiatives in #Kuwait",,,#Kuwait,1138875110595735553,https://twitter.com/RabbiMSchneier/status/1138875110595735553
2019-06-11 13:14:01,IrlEmbCyprus,,0,7,16,"Congratulations to the Embassy of Slovakia in Cyprus @SlovakiaMFA on supporting 30 years of Peace Dialogue in #Cyprus marked today at an International Conference in Nicosia #Peacebuilding @UN_CYPRUS",,@SlovakiaMFA @UN_CYPRUS,#Cyprus #Peacebuilding,1138434209138302976,https://twitter.com/IrlEmbCyprus/status/1138434209138302976
